0,0,7.798212528549689e-181,0.0024505676061933363,0.0830118692466271
0,1,2.4714050863571424e-125,0.1035592314479141,0.051055302825855076
0,2,8.998532219594335e-81,0.21477622880616593,0.06650525453140421
0,3,2.2797470280906033e-46,0.24588892905750362,0.04617469386292088
0,4,4.577506654355649e-21,0.24509553622473798,0.017388659513869354
0,5,0.19920565707122947,0.25043932437712646,0.04295073173055903
0,6,0.9960218095358105,0.2214826159155359,0.12620426007556385
0,7,0.9972152606035383,0.23853219557425384,0.08610464015545805
0,8,0.9960218473212347,0.21270612315388823,0.061476168945599735
0,9,0.9977622790100895,3.6564567971519458e-06,0.039858444254887784
1,0,1.5222984464615894e-169,0.142203421448994,0.1494604378907383
1,1,4.4347486696021935e-125,0.2249521907256379,0.106954872048015
1,2,1.0250620929592699e-80,0.258081890101407,0.08584954926010664
1,3,3.1463030414303488e-46,0.2804596871206672,0.06466220129911726
1,4,5.475127504938395e-21,0.2919197575526194,0.05099531115501588
1,5,2.15145611800124e-05,0.2954278234749071,0.03638845212662292
1,6,0.9927843534914167,0.277973936940547,0.12187045413785386
1,7,0.9990051709052895,0.27288197789724283,0.0906830814374375
1,8,0.9944471923651,0.2698777233164159,0.06806516769056618
1,9,0.9960216803573638,0.24944413147015324,0.017502690881733174
2,0,1.4560969108088436e-145,0.2864690126227842,0.16040898949882756
2,1,8.246378559056135e-101,0.2804149981591883,0.11002979066094808
2,2,4.029091448521204e-66,0.3075659917969951,0.08419558478287739
2,3,3.7753361423759075e-41,0.31327623271657146,0.05809469000389882
2,4,2.2774960089261758e-21,0.319671275872662,0.027266089827085657
2,5,0.12388604533605987,0.31521878948479043,0.039367083983795445
2,6,0.9910494392196324,0.3082937268694441,0.11495225173680464
2,7,0.9912979830337784,0.29532001566779276,0.09488178277132212
2,8,0.9900548413893854,0.3009081640319161,0.06945552879968425
2,9,0.9942458634632528,0.2869440490580038,0.04716753978557305
3,0,1.3350897216871834e-130,0.32513858735637163,0.16701774151443258
3,1,4.860831275853698e-86,0.3269217504451952,0.10910242890184965
3,2,3.694248148841292e-51,0.33957063120454567,0.08266583383477041
3,3,1.6484717077332732e-26,0.3411914629950778,0.05963793126395413
3,4,1.165811306598915e-10,0.3312096108174023,0.04137720803966394
3,5,0.7963059998279671,0.32331488323213997,0.11736874895487316
3,6,0.9961876017376652,0.31465395309509264,0.12616627895081423
3,7,0.9946543587040648,0.32761768694852356,0.09242849772533143
3,8,0.991546586956465,0.3189336378618719,0.08197158067313867
3,9,0.9913807949573554,0.3179209262473443,0.05912731504453809
4,0,1.107555425448321e-124,0.37076692416085705,0.20504567829054846
4,1,5.126736732906025e-81,0.36094718394118613,0.09598811048302577
4,2,3.409305377694016e-46,0.35906130598962527,0.07143395703441652
4,3,2.2819386728323737e-21,0.3567713160838563,0.05592937947970823
4,4,3.58690424887975e-06,0.35198231117701023,0.045617685994931725
4,5,0.9930060801034016,0.3414037448787913,0.16697170310776682
4,6,0.9972649061968064,0.3397536902361353,0.11648763067221213
4,7,0.9953588757957372,0.3393635935028554,0.09342749837957176
4,8,0.995474852707776,0.337019167982662,0.07196022810908827
4,9,0.995607305310886,0.33705852621145416,0.02302685393964025
5,0,1.8074439241035588e-90,0.3849076150164586,0.1375858864151155
5,1,2.0116930977657077e-65,0.38114265465731767,0.08100441161904781
5,2,3.1313310224956025e-41,0.3802063964181179,0.060699937369909855
5,3,6.841245351146662e-21,0.37103716819915594,0.0400982502932232
5,4,0.24809538988110535,0.3545867378324059,0.085491334471226
5,5,0.9923752788299048,0.32429102111824776,0.21615107432652061
5,6,0.9912981729087683,0.35994623260301567,0.1374686884591152
5,7,0.9956488909672734,0.3519975030442148,0.09735047901407977
5,8,0.9939774900598335,0.3519058908142811,0.07902349318100098
5,9,0.9897835662737074,0.3420010807806668,0.055381058869592756
6,0,6.595730126714909e-65,0.40742142908664786,0.09655095698367261
6,1,8.097033723212293e-41,0.40051085398725295,0.07219570652997333
6,2,1.234589070233805e-25,0.39614488917801266,0.044074069979782346
6,3,1.1604162478580799e-10,0.3786919561516355,0.04451559013442339
6,4,0.7437798330408734,0.419380414272607,0.14585937337771981
6,5,0.9934112472927912,0.3966169012636839,0.15975558430938838
6,6,0.995027298365317,0.3855422194906547,0.12496695593939676
6,7,0.9949562422171724,0.36686064735841556,0.09482975918694551
6,8,0.9881280912877823,0.3646156393087952,0.07103988703477813
6,9,0.995027117890996,0.3619899292186242,0.046628080343792615
7,0,1.8941255239970966e-40,0.4352471999188112,0.11620805076898685
7,1,2.602166516656002e-25,0.45388375226926947,0.057568501305937
7,2,7.00191939898428e-11,0.4254815831632771,0.05927743343389263
7,3,0.4131861862780596,0.45993010113065874,0.08710693611276162
